WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN
15.09,0,5.6,0,13.2,0,7.6
10,0,4,0,14.5,0,7.6
8.67,0,0.2,0,15.6,0,4.2
7.67,0,17.2,0,11,0,6.9
8.87,0,1.7,0,10.8,0,4.5
10.88,4,0,0,12.5,0,5.6
10.41,0,0,0,11.9,0,8.1
11.67,0,0,0,13.3,0,7
4.21,0,0,0,13.6,0,3.5
4.71,0,0,0,13.5,0,5.5
3.21,0,3.4,0,14,0,7.5
8.87,0,0.8,0,13.5,0,9
10.04,0,2.5,0,13.3,0,9.5
9.5,0,2,0,12.5,0,8.5
8.08,0,0,0,15.5,0,8.2
12.25,0,1,0,13.5,0,9.5
13.33,0,0.8,0,16,0,9.5
19.75,0,1.5,0,16.1,0,7
24.5,0,4.5,0,14.7,0,8.5
18,0,0,0,15.6,0,9.1
15,0,0.3,0,16.3,0,9.5
20.08,0,2.4,0,13.7,0,8.6
19.55,0,3.9,0,14.5,0,8.6
7.96,0,2.1,0,15,0,8.1
3.25,0,1.2,0,15.4,0,7.6
10.63,0,2,0,12.3,0,9.6
11.38,0,6.1,0,15,0,6.1
4.58,0,0.2,0,12.8,0,5.8
5.96,0,5.4,0,13.9,0,7.2
6.92,0,1.8,0,14,0,8.9
9.04,0,0.3,0,15.5,0,5.8
9.04,0,2,0,13.5,0,8
7.5,0,4,0,13.6,0,8
9,0,1.9,0,14,0,8
6,4,0,0,13.5,0,5.6
4.71,0,0.2,0,14.4,0,7.8
9.08,4,0,0,16.9,0,5.7
3.08,0,0.5,0,18,0,6.4
6.92,0,0,0,17.6,0,10.5
3.54,0,0.6,0,18.1,0,9.2
15.04,0,1.6,0,16.5,0,12.7
13,0,1.3,0,16.1,0,11.3
11.63,0,0.1,0,16.5,0,7.5
10.83,0,1.7,0,16.4,0,9.2
18.38,4,0,0,17,0,9.8
15.29,0,0.8,0,16.2,0,9.6
12.58,0,0.4,0,13.6,0,9.3
11.17,0,1.3,0,18.7,0,11.6
8.21,0,0,0,17.4,0,11
5.91,0,17.2,0,17.8,0,8.2
8.71,0,0.5,0,15.5,0,8.5
7.87,0,2.6,0,15.9,0,7
5.09,0,4.6,0,13.8,0,9.6
9.79,0,0,0,15,0,9.4
12.71,0,0,0,16.3,0,8.7
9.04,0,0.6,0,19.1,0,11
8.75,0,12.1,0,15,0,9
7.62,0,3.7,0,15,0,9
8.42,0,0.5,0,17,0,9
5,0,2.6,0,16.7,0,10.6
10.92,0,0,0,17,0,11.3
4.17,0,0,0,16.5,0,7.5
9.92,0,0.9,0,16,0,7.9
15.25,0,2.4,0,17.4,0,7.9
8.04,0,0.1,0,16.7,0,9.5
7.29,0,0.3,0,18.2,0,12
3.79,4,0,0,19.5,0,13.4
2.5,4,0,0,21,0,15
3.54,0,0,0,22.3,0,10.4
4.33,0,0,0,21,0,11.6
6.58,0,0,0,22.7,0,11.1
9.96,0,0,0,22.5,0,13.5
4.08,0,0,0,23.4,0,13
3.67,0,0,0,24,0,12.5
3.08,0,1,0,18,0,11.7
3.21,0,0.1,0,20,0,14
4.29,0,0,0,21.2,0,12
5.46,0,3.9,0,21.9,0,12.1
4.21,0,0,0,19.8,0,13
4.04,0,0,0,20.4,0,13.6
2.33,0,0,0,21.7,0,9.5
3.75,0,1,0,19.8,0,12.9
6.17,0,0.2,0,17.7,0,12.9
5.09,0,2.2,0,17.5,0,12.5
8.33,0,11.6,0,17.7,0,12.4
12.42,0,0.3,0,15.2,0,11.4
11.5,4,0,0,17.6,0,12
8.63,0,0.7,0,17.9,0,9.6
17.54,4,0,0,19.4,0,11.6
11.21,0,2,0,20,0,11.9
9.83,0,0.2,0,20.4,0,13.1
12.62,0,11.8,0,19.7,0,11.9
14.12,1,4,0,16.7,0,14
9.87,0,0.1,0,16.6,0,11
7.17,0,2.9,0,15.2,0,6.1
6.92,0,1.2,0,16,0,5.6
9.92,0,0.9,0,17.5,0,12.4
3.92,0,0,0,18,0,10
7.04,0,0.2,0,20,0,13.5
6.67,0,0,0,17,0,9
11.54,0,0.7,0,18.7,0,11.1
15.12,0,0,0,18.6,0,14
8.87,0,0,0,17,0,9.9
8.58,0,0.1,0,20.9,0,7.7
8.25,0,0.4,0,19.3,0,14.4
4.29,0,0,0,20.3,0,7
2.62,4,0,0,20,0,11.9
7.92,0,0,0,21.6,0,11.7
5,0,0,0,18.7,0,12.1
5.88,0,0,0,16,0,9.5
6.71,0,0,0,17.2,0,8.4
6.13,0,0,0,16.2,0,9
6.83,0,0,0,17.5,0,14
6.92,0,0,0,17.6,0,10.7
4.88,0,0,0,18.5,0,8.4
5.33,0,0,0,17.5,0,6.9
3.67,0,0,0,22,0,7.5
4.75,0,0,0,23.2,0,8
6.38,0,0,0,21.2,0,8.9
5.91,0,0,0,15.2,0,11.5
3.96,0,0,0,17.1,0,11.1
5.96,0,1.8,0,17.5,0,7.1
10,0,0,0,17,0,10.4
6.17,0,2.9,0,14,0,2.4
10.67,0,0.2,0,14,0,4.4
11.58,0,0.1,0,14.8,0,3
12.38,4,0,0,15.7,0,6
10.67,0,0.5,0,15.1,0,9.6
10.13,4,0,0,16.3,0,9.5
5,0,0,0,15.4,0,6.4
4.54,0,0,0,17.5,0,3.6
7.58,0,0.1,0,14.6,0,9.8
3.88,0,0,0,16,0,6.1
4.5,0,0,0,14,0,5.8
5.83,0,0,0,13,0,9.8
6.17,0,0.4,0,18.4,0,4.8
7.08,0,0.4,0,16,0,10.2
4.38,0,0,0,18,0,8
7.87,0,0,0,17.6,0,11.1
10.29,0,0,0,13.7,0,11.1
6.63,0,0,0,12.8,0,10.9
3.54,0,0,0,16,0,2.5
3.5,0,0,0,17.4,0,7.2
2.54,0,0,0,16,0,3.1
8.33,0,0,0,17.9,0,4
11.5,0,0,0,17.7,0,11.6
11.42,0,0.4,0,14.5,0,12
9.13,4,0,0,15.2,0,8.9
3.5,0,0,0,16.9,0,10.9
4.04,0,0,0,15.7,0,9
7.04,0,0,0,15.4,0,3.8
5.75,0,0,0,16.5,0,10.1
5.5,0,0.1,0,16.6,0,4.4
10.08,0,1.1,0,17.4,0,12
7.71,0,9.8,0,18,0,11.6
9.38,0,3.7,0,14.1,0,9.4
11.25,0,0,0,15.6,0,9.9
5.75,0,0,0,14,0,10.9
5.91,0,0,0,14.5,0,3.5
8.87,0,0,0,13.5,0,7
10.29,0,0,0,15.2,0,5.2
6.75,0,0,0,13.6,0,12
10.5,0,0,0,12.2,0,11.6
11.34,0,0,0,12.8,0,10.5
5.83,0,0,0,10.9,0,8.5
9.08,0,0,0,10,0,5.7
10.88,4,0,0,12.1,0,1
20.62,4,0,0,15,0,4.3
14,0,0.5,0,14.5,0,10.6
9.33,0,0.8,0,13.6,0,4.1
9.17,4,0,0,14.5,0,9.9
12.38,0,14.9,0,14,0,10.3
8.33,0,7,0,13.4,0,8.8
11.96,0,1.8,0,14.5,0,7.3
12.87,0,0.2,0,15.3,0,9
6.42,0,0,0,14.7,0,8.2
4.58,0,0,0,13.1,0,6.2
9.25,0,0,0,14.1,0,1.1
8.12,0,0,0,14.9,0,10.2
8.5,0,15.7,0,14,0,12
3.79,1,3.5,0,13.5,0,9
3.88,0,0,0,16.1,0,9.6
8.46,0,2.6,0,16.5,0,9.1
6.5,0,0.9,0,9.4,0,8
7.67,0,1.3,0,11,0,2.1
18.29,0,4.8,0,13.4,0,5.7
15.54,0,0.2,0,7.9,0,4
15.83,0,0.1,0,8.3,0,2.5
12.33,1,28,0,8.3,0,4
10.17,4,0,0,8,0,1.7
7.67,4,0,0,5.8,1,-1.1
8.63,0,0.2,0,5.9,1,-1
6.71,0,0.1,0,6,1,-0.2
9.25,4,0,0,3.3,1,-4.6
10.88,0,2,0,9.4,1,-2.9
8.29,0,2.9,0,10.2,1,-1
14.5,0,0.6,0,8.8,0,5.8
18.91,0,0.3,0,9,0,4.7
9.96,0,0,0,8,0,4.1
10.83,4,0,0,6.2,1,-0.4
6.71,0,0.1,0,4.5,1,-2.4
11.75,0,0,0,6.8,1,-2.6
7.87,0,0,0,9.5,0,2.5
15.96,0,1,0,11,0,5
15,0,0,0,8.9,0,3.5
16.96,1,6.6,0,11,0,4
14.62,0,7.3,0,11.9,0,4.7
18.29,4,0,0,10,0,5
5.37,0,0.1,0,7.5,0,1.1
13.25,0,1,0,11.2,0,1.7
19.38,1,3.7,0,11.5,0,5.1
21.71,0,3.4,0,10.6,0,3.7
12.87,1,0.4,0,7.8,0,4.9
15.29,0,0,0,7.8,0,4
6.87,1,0.3,0,5.7,1,-2.1
13.37,1,1.5,0,8.5,1,-0.9
17.5,1,2.7,0,8.7,0,2.5
15.92,1,7.5,0,11,0,1.3
16.92,1,1,0,13.9,0,4.4
11.46,1,3.5,0,13.9,0,5
19.08,0,0,0,15,0,9
14.54,0,0,0,11.9,0,9.5
13.88,1,2,0,11.7,0,9
17.71,0,0,0,12.2,0,10.2
15.71,0,0,0,13,0,9.8
5.29,0,0,0,12.9,0,3.6
2.13,1,0.1,0,8,1,-0.4
2.08,0,0,0,8.5,1,-0.3
2.62,0,0,0,7.7,0,3.7
8.96,1,0.6,0,8,0,2.9
9.71,1,1.2,0,9.8,1,-5
21.46,1,3,0,10,1,-5.4
11.08,1,2.3,0,9.9,0,8
18.41,1,21,0,10.5,0,7.4
14.33,1,21.5,0,10.5,0,8.8
5.88,0,0.1,0,9.1,0,0
7.83,1,1.2,0,11.4,0,0
10.67,4,0,0,11.9,0,8
13.54,4,0,0,12,0,10.5
13.25,0,1,0,12.4,0,10.3
5.33,0,0.9,0,11.5,0,7.7
4.5,0,0,0,11.4,0,7.9
2.71,0,0,0,9.9,0,8
5.79,0,0,0,8.5,0,6.3
5.63,0,0,0,8.5,0,2.5
2.67,0,0,0,8.1,0,6.4
3.13,0,0,0,8.2,0,5.5
8.29,0,0,0,7,0,6.8
11.58,4,0,0,7.1,0,6
17.41,1,1.3,0,7.6,0,5.6
10,1,3,0,7.5,0,6.3
12.96,0,14.6,0,9.2,0,3.5
22.04,0,0.2,0,6.6,0,3.9
7.92,4,0,0,5.6,1,-0.4
4.5,0,0.2,0,2.4,1,-4.8
12.17,0,0.4,0,8.2,1,-6.8
25.12,0,14.1,0,9.2,1,-4.5
11.12,0,0.5,0,5.3,0,4.6
14.71,1,0.1,0,5.3,0,0.4
11.29,1,1.4,0,11.6,1,-1.9
12.87,0,0,0,12.4,0,1
9.54,0,0,0,13.3,0,9.5
12.83,0,0.3,0,12.5,0,9.4
16.71,1,4,0,9.8,0,5.4
6.83,1,6.7,0,9.8,0,6.1
13.08,4,0,0,10.6,0,6.7
9.59,0,0.9,0,9.9,0,7.9
14.71,0,0.7,0,7.8,0,4.5
11.08,0,2.6,0,8.7,0,1.3
8,0,0.1,0,10.5,0,4
4.25,0,0.2,0,12.4,0,8
6.34,0,0,0,10,0,7.7
9.67,1,0,0,9.5,0,7.5
13.42,1,0,0,9.6,0,6
20.08,0,0.5,0,10.7,0,6
12.71,0,3,0,10.6,0,8.4
8.79,0,7.9,0,7.4,0,6.4
14.09,0,0.1,0,6.2,0,1.4
14.71,0,0.9,0,6.4,0,1.8
18.5,0,4.4,0,10,0,3.9
24.21,0,1.8,0,6.2,0,3.8
16.88,0,0.5,0,3.5,1,-1
10.88,0,4.2,0,2.5,1,-1.8
7.92,0,5.5,0,4.8,1,-1.1
3.88,0,0,0,5.6,1,-4
2.79,0,0,0,8.6,1,-1.5
9.08,0,0.2,0,9.4,0,2.4
12,0,0,0,11.9,0,3.8
11.58,0,0.2,0,12,0,7.6
13.13,0,0.9,0,10.9,0,8.4
17.83,0,0,0,8.3,0,4.2
16.38,0,0.2,0,7,0,2.5
9.13,0,0,0,7.5,0,1.9
5.46,0,7.7,0,3.6,0,0.1
3.17,1,0,0,5.3,1,-0.1
6.96,1,1.5,0,8.9,0,2.5
4.58,0,0.2,0,10.3,0,3.4
13.54,0,1.1,0,9.7,0,6.9
14.83,0,0.3,0,10.9,0,2.9
7.46,0,4.6,0,11,0,7.2
8.71,0,0,0,10.8,0,8.5
7.71,0,1.7,0,9,0,0.4
13.13,0,0,0,9.5,0,1.8
6.58,0,0,0,9.5,1,-1.9
5.21,0,0,0,10.6,1,-0.7
6.46,0,0,0,10.8,1,-2.5
3.79,0,0,0,9.8,1,-3.1
3.04,0,0,0,9.4,1,-0.8
6.58,0,0,0,9.5,0,2.9
3.5,0,0,0,9.2,0,0.1
4.54,0,0,0,8.3,0,4
2.92,0,0,0,7.4,0,4.5
3.17,0,0,0,9,0,4
4.92,0,0,0,11.7,0,4.1
6.96,0,0,0,13,0,6.7
3.67,0,0,0,11.5,0,2.1
3.83,0,0,0,11.1,1,-1.5
7.12,0,0,0,15,1,-1.4
9,0,0,0,17,0,0.1
8.38,4,0,0,15.7,0,3.9
16.38,4,0,0,13.3,0,8.4
13.75,0,1.8,0,9.8,0,6
8.21,0,0,0,9.5,1,-0.6
11.25,0,3.1,0,10.3,0,3.8
9.79,0,0,0,11.5,0,3
12.17,0,1.4,0,12.5,0,3.5
14.12,0,0,0,10.4,0,5.5
18.88,0,0.1,0,11.8,0,4
12.42,0,15,0,10.2,0,5
17.41,0,0.5,0,7.2,0,2
12.21,0,3.6,0,11.7,1,-0.6
21.54,0,1.6,0,14.5,0,4.5
17,4,0,0,10.5,0,5.5
18.08,0,0.2,0,9.8,0,4.6
11.46,0,2.8,0,9.6,0,1.7
12.04,0,0.9,0,8.4,0,0.2
8,4,0,0,7.6,1,-1.5
9,0,0.2,0,10,0,3
10.04,0,2.3,0,10,0,6.3
10.75,0,0.4,0,11.7,0,6.2
8.08,4,0,0,12,0,6
8.54,4,0,0,12,0,7.4
6.63,0,0,0,16.1,0,6.7
8.46,0,0,0,15.7,0,7
8.71,0,0,0,14.6,0,3.3
12.96,0,0,0,14.4,0,8.8
9.08,0,0,0,10.5,0,8.2
12.96,0,2.3,0,11.7,0,5.7
11.71,0,2,0,11,0,5.1
14.37,0,3.3,0,9.1,0,4.6
20.17,0,1.5,0,11.1,0,4.5
15.54,0,0,0,11.5,0,5.6
5.04,0,0,0,12.9,0,6.4
3.79,0,0,0,14.1,0,3.5
1.75,0,0,0,11,0,5.2
5.58,0,3.6,0,9.3,0,4.6
6.63,0,3.2,0,8,1,-1.9
8.12,0,0.6,0,11.4,0,3.9
10.58,0,0.4,0,13.5,0,1.6
7.62,0,8.4,0,12.2,0,1.6
11.75,0,9.2,0,10.6,0,6.8
12.17,0,4.8,0,14,0,7.1
10.92,0,3.2,0,14,0,7.3
9,0,2.2,0,13.8,0,8.4
12.38,0,0.6,0,13.3,0,5.6
12.87,0,0,0,13,0,6.9
14.5,0,3.4,0,14.2,0,8.5
17.16,0,1,0,12.2,0,4.4
11.12,0,0,0,13.3,0,3.9
14,0,1.8,0,15,0,8.1
7.96,0,0.3,0,13.7,0,7.6
3.29,0,0,0,12.2,0,2.7
4.08,0,0,0,12.4,0,2.1
9.13,0,0,0,15,0,5.1
14.29,0,2.4,0,15.9,0,8.4
9.29,0,6.5,0,16,0,9.6
13.04,0,12.8,0,15.2,0,9.9
12.92,0,4.7,0,14.1,0,8.7
6.54,4,0,0,16.4,0,9
8.54,0,5.4,0,15.5,0,10.5
4.79,0,7,0,15.8,0,10.2
5.46,1,0,0,17.9,0,10
4.75,1,5.5,0,18.6,0,7.5
5.09,0,0.6,0,20.7,0,11.5
2.25,0,0.6,0,16.2,0,12.5
4.83,0,0,0,16.8,0,12
2.96,0,1.7,0,17,0,9.8
9.21,0,0.5,0,18,0,11.4
8,0,0,0,14.5,0,8
8.12,0,0,0,16.1,0,4.9
8.58,0,1.8,0,15.5,0,9.2
6.87,4,0,0,16.6,0,8.5
3.17,0,0,0,17.5,0,5.1
3.71,0,0,0,19.6,0,5.7
3.21,0,0,0,20.3,0,10.7
1.04,0,0,0,19.6,0,10.9
6.63,0,0.3,0,20.2,0,13.4
14.79,0,0.2,0,20.2,0,13.6
10,4,0,0,17.2,0,12.4
9.67,4,0,0,19.5,0,12.2
13.75,0,1.2,0,19.4,0,13
11.04,4,0,0,16.2,0,7
5.37,0,0,0,20.3,0,5.2
8.17,0,0,0,21.9,0,7.6
9.04,4,0,0,21,0,13.9
11.21,0,0,0,20.2,0,15.5
7.79,0,8.2,0,24,0,12.5
10,0,0.4,0,18,0,13.5
10.88,0,0,0,18,0,9.6
3.04,0,0,0,19.7,0,7.5
2.75,0,0,0,22,0,12.1
4.5,0,0,0,20,0,12
2.71,0,0,0,17.1,0,13.5
2.54,0,1.5,0,18.3,0,12.3
3.63,0,0,0,16.7,0,11.5
2.67,0,0,0,19.1,0,6.8
5.96,0,0,0,21.8,0,8.4
13.21,0,0,0,21.2,0,14.9
12.79,0,0,0,21,0,17.1
10.79,0,7,0,19.6,0,15.2
6,4,0,0,19.7,0,8
9.38,0,1.6,0,22.4,0,15.2
3.58,0,0.9,0,19.9,0,14.4
5.91,0,0.1,0,24,0,9.6
6.42,0,0.2,0,16.6,0,12.6
4.33,0,0,0,18.7,0,6.9
4.08,0,0,0,18.6,0,11.1
5.5,0,0.2,0,17.8,0,8.4
10,0,0.8,0,20.7,0,14.3
10.92,0,0,0,18.4,0,14.1
5.54,0,0.5,0,20,0,13.5
5.63,0,5.4,0,18.5,0,14.6
5.09,0,5.6,0,16.5,0,9.9
11.96,0,29.3,0,16.4,0,11.8
17.92,0,1.6,0,20.5,0,14.1
7.54,0,0.3,0,19,0,14.2
6.58,0,3.9,0,16.6,0,11
12.12,0,0.2,0,18.4,0,12.4
10.5,0,4.1,0,17.8,0,11.5
8.38,0,2.8,0,15.9,0,12.8
8.33,0,3.6,0,16.1,0,7.7
7,4,0,0,15.6,0,10
1.42,4,0,0,14.9,0,10
4.79,0,0,0,19.2,0,10.4
6.29,0,0,0,16,0,8.7
4.71,0,0,0,20.6,0,11.4
2.37,0,0,0,22.9,0,8.7
2.25,0,0,0,24,0,12.2
2.08,0,0,0,21.5,0,15.7
3.08,0,0,0,23.2,0,13.6
5.09,0,5.8,0,23.3,0,13.6
5.41,0,0,0,20,0,13
7.79,0,2.9,0,19.5,0,13.9
11.83,0,4.5,0,18,0,9
8.38,0,17.6,0,18.5,0,11.4
11.79,0,6.7,0,15.7,0,11.2
12.21,0,7.8,0,17.5,0,10.1
7.54,0,3.6,0,17.9,0,9.5
15.63,0,0,0,21.7,0,10.8
3.83,0,4.9,0,17,0,11.3
2.83,0,0,0,17.8,0,7.4
3.21,0,0,0,19.9,0,8.1
3.42,0,0,0,21.5,0,10
2.42,0,0,0,24,0,14.1
2.54,0,0,0,23.5,0,13.9
4.21,0,0,0,24.2,0,13.2
5.83,0,0,0,18.1,0,10.1
3.17,0,3.3,0,17.3,0,7.2
3.96,0,6.1,0,19,0,14.4
7.17,0,0.4,0,16.2,0,14.3
7.71,0,0,0,16.9,0,13
5.91,0,9,0,18,0,13.9
2.25,0,0,0,20,0,15
1.38,0,0,0,19.8,0,12
0.71,0,0.2,0,20.7,0,13.1
3.21,0,0.7,0,23.4,0,15.5
2.92,0,16.5,0,19.5,0,15.7
3.67,0,8.8,0,18.7,0,9.6
5.75,0,4.5,0,16.1,0,12.4
10.41,0,0.3,0,17.2,0,12.4
15.41,0,0.7,0,21.4,0,12.5
11.96,0,0,0,18.3,0,14
5.04,0,12.4,0,16.6,0,11.6
3.71,0,3.7,0,21.9,0,13.3
6.13,4,0,0,23,0,15.7
2.83,4,0,0,20.2,0,11.6
5.63,0,0,0,23,0,11.4
4.92,0,0,0,22.3,0,13
1.83,0,0,0,19.2,0,10.4
2.04,0,0,0,21.2,0,13.1
6.79,0,0,0,16.5,0,14
4.88,0,0,0,18.5,0,13
4.04,0,0,0,18.7,0,8.5
10.17,0,0,0,16,0,8.5
5,0,0,0,18.8,0,9.9
6.79,0,1,0,18.5,0,10.9
6.04,0,23.3,0,21.8,0,14.4
8.42,0,0,0,18.8,0,11.1
6.25,0,13.8,0,15.1,0,8.9
6.29,0,0,0,16.2,0,9.4
2.96,0,0.2,0,16.2,0,6.6
9.17,0,1.9,0,15.9,0,6.6
11.71,0,0.3,0,13.5,0,6.1
6.25,0,0.3,0,15,0,7.2
4.12,0,6.4,0,12.7,0,5.1
5.66,0,3,0,15.7,0,5.4
8.12,0,0.1,0,15.4,0,9.6
14.75,0,6,0,16.2,0,6.1
16.42,0,0.7,0,12.7,0,8.2
13.5,0,1.3,0,13.7,0,5.7
10.17,0,0,0,13.1,0,6
6.21,0,0,0,14.3,0,6.5
3.58,0,0,0,16.6,0,9.4
7.17,0,0,0,16,0,12.9
3.88,0,0.4,0,15.8,0,12.4
6.38,0,2,0,15,0,10.3
4.25,1,1.2,0,15.1,0,12.5
3,0,0.2,0,15.7,0,10.5
7.17,0,5.8,0,16.4,0,10.7
5.09,0,10.6,0,12.9,0,10.5
6.96,0,11.5,0,12,0,9.6
9.92,0,0,0,10.5,0,6.4
12.62,0,2,0,10.9,0,8.4
9.42,0,3.4,0,10.8,0,8.3
2.58,0,2.6,0,9.5,0,7.6
10.25,1,2,0,9.8,0,7.8
10.21,4,0,0,10.4,0,5.5
7.96,4,0,0,9.3,0,0.3
10.46,0,4.4,0,12.2,0,2
13.37,0,4,0,13.3,0,5
12.17,0,0.4,0,14.7,0,7.1
6.54,0,0.5,0,12.9,0,6
7.12,0,0,0,13.9,0,3.3
3.88,0,0,0,13.4,0,3
4.5,0,0,0,14.6,0,6
1.79,0,0,0,14.8,0,10.4
3.58,0,0,0,15,0,9
3.79,1,1,0,16.2,0,5.6
3.21,4,0,0,11.3,0,8
1.58,0,0,0,12,0,0.4
2.62,4,0,0,12.5,1,-0.5
8.87,0,0.2,0,12.4,0,1
5.17,0,0.3,0,14.2,0,10.5
4.54,0,0.8,0,15.4,0,6.2
5.54,0,7.6,0,14.1,0,11.9
6.5,0,4.4,0,15.9,0,12.4
10.41,0,0,0,7,0,2.4
6.08,0,0,0,9.5,0,1
10.46,0,0.7,0,13.8,0,2.5
16.66,0,0,0,14.6,0,9
13.67,0,9.5,0,13.2,0,11.5
8.83,0,0,0,10.1,0,7.7
9,0,1.2,0,11.9,0,1.8
20.75,0,2.1,0,13.9,0,4.1
12.87,4,0,0,10.3,0,6.9
7.38,0,6.1,0,11,0,4.5
7.87,4,0,0,8.4,0,5.3
6.21,4,0,0,7,0,3.3
2.75,4,0,0,11.5,1,-2.9
10.04,0,0.5,0,12.9,1,-1
4.33,0,0,0,8,0,1.5
0.63,0,0,0,9.4,1,-2.9
0,0,0,0,9.3,1,-2
3.29,0,0.1,0,10.7,0,2.2
8.38,0,0,0,12,0,2.2
13.04,0,2,0,12,0,9.4
4.67,4,0,0,7,0,3
7.62,4,0,0,3.4,1,-1.6
4.46,0,9.8,0,4.1,1,-0.8
7.5,0,11.6,0,11.6,0,1.2
2.33,0,4.8,0,4.4,0,2.1
4.79,4,0,0,5.4,0,2.1
9.13,4,0,0,5.6,0,3.1
7.46,0,0.3,0,8,1,-1.8
14.21,0,0,0,10.9,1,-1.6
14.09,0,0,0,11.4,0,7.9
9.62,0,0.1,0,10.2,0,6.7
10.34,0,11.8,0,11.4,0,5.3
11.92,0,4.8,0,12.2,0,5
12.33,0,0,0,6,0,2.4
8.96,0,0.2,0,9.7,1,-3.2
15.92,0,0.9,0,11.3,1,-2.6
10.88,4,0,0,7.6,0,2.3
18.88,0,1.7,0,9.7,0,2.9
19.25,0,0.4,0,10.9,0,6.4
14.29,0,0.1,0,7.9,0,7.2
14.33,0,1.8,0,10,1,-1.5
16.79,0,0,0,5.7,0,2.5
11.96,0,0,0,5.2,0,1.5
7.41,0,3.5,0,8.1,1,-1.5
18.25,0,4.6,0,8.8,1,-0.6
2.92,0,9.6,0,9,0,5
4.88,0,2.2,0,7.5,0,5.5
3.21,0,2.4,0,6,0,0.8
3.04,0,20.4,0,6.8,0,0.5
3.92,0,0,0,8.1,0,2.2
11.17,0,0.2,0,11,0,1.5
11.96,4,0,0,11.8,0,1.7
10.96,0,1,0,12.3,0,9.5
9.13,0,2.2,0,11.4,1,-0.5
16.33,0,6.1,0,13.6,0,1
8.71,0,0,0,5.7,0,2.5
3.83,0,0.1,0,7.9,1,-2
9.54,0,0.1,0,9.8,0,1.5
15.34,0,0.5,0,7.5,0,6.5
15,0,2.6,0,10,0,5
14.04,0,13.2,0,13,0,6
12.62,0,1.2,0,10,0,7
9.04,0,3.4,0,9.7,0,5.4
11.46,0,0.8,0,10.3,0,5
13.33,0,9.3,0,10.3,0,5
7.29,0,1.2,0,7.9,1,-0.9
16.92,0,5,0,12.7,1,-0.3
20.25,0,4.4,0,13.3,0,4.2
20.83,0,3.1,0,8.2,0,5.4
13.92,0,1.1,0,11.4,0,4.4
13.67,0,1.3,0,12.9,0,3.3
17.16,0,8,0,8,0,6.4
16.96,0,3.8,0,8.9,0,4
19,0,0,0,11,0,3
20.62,0,0,0,11.3,0,8.5
15.46,0,0,0,10.8,0,9.2
7.25,0,0,0,11.4,1,-0.5
5.75,4,0,0,10.2,0,0.2
8.71,0,0.5,0,11.5,0,0
15.54,0,0,0,9.8,0,7
12.04,4,0,0,10,0,4.9
13.83,0,1.2,0,11.4,0,4.9
15.46,0,0.9,0,10,0,7.8
15.96,0,12,0,10.8,0,2.5
20.41,0,0,0,6.9,0,4.5
15.46,0,2.8,0,10.7,0,0.5
10,0,4.1,0,10.7,0,0
14.62,0,8.2,0,8.5,0,3
15.92,0,3,0,11,0,3
15.09,0,0.4,0,8,0,4.5
10.29,0,5,0,7.4,0,3
9.5,0,0.1,0,9,0,3.5
8.25,0,2.2,0,6.2,1,-2.7
12.21,0,0,0,4.5,1,-0.1
6.83,0,5.1,0,9.7,0,0
13.62,0,2.1,0,12.2,0,1.5
14.17,0,2.5,0,11.3,0,7
19.79,0,3.5,0,12.1,0,7.2
11.38,0,7.1,0,8.6,0,7
8.92,0,4.5,0,8,0,3.1
7.71,4,0,0,5.6,0,0.6
11.96,0,3.1,0,10.9,1,-3
11.83,0,4.5,0,9.8,0,5
15.92,0,0.4,0,8.8,0,6
7.08,0,0.1,0,8.6,0,2.5
3.58,0,0.1,0,7.1,1,-1
3.37,4,0,0,7.1,0,2.4
10.88,0,0.2,0,9.6,0,0.4
11.96,0,1,0,10.6,0,5.5
12.71,0,0.8,0,8.9,0,4.6
7,0,0.2,0,10.4,0,2.2
2.13,0,0.6,0,8.2,0,3.7
4.63,0,0,0,11,0,5.6
2.29,0,0,0,10.5,0,7
3.79,0,0,0,8,0,4.4
12.12,0,0.4,0,7,0,3
12.04,0,0,0,7.5,0,2.5
7.83,0,0,0,5.4,1,-1.5
9.83,4,0,0,7.5,1,-1.5
9.33,0,3.7,0,5,0,0.1
3.83,4,0,0,7.2,1,-1.3
12.54,0,5,0,12.4,0,0
9.17,0,0,0,13.7,0,4.6
9.13,4,0,0,8.4,0,3
11.46,4,0,0,5.1,0,3.6
12.79,0,1.6,0,6,0,3
11.38,0,0,0,6,0,3
5.25,0,0.4,0,6.4,0,2.3
4.04,0,0,0,8.5,0,3
7.38,0,0.3,0,9,1,-2.2
14.04,0,2.7,0,12,0,2
18.96,0,0.3,0,12.1,0,5.5
15.75,0,4.7,0,11.5,0,5
11.29,0,0,0,9.3,0,4
8.12,0,1.7,0,11.1,0,3.9
4.92,0,0,0,11,0,3
4.38,0,0,0,11.6,1,-0.6
6.71,0,0,0,12,0,3.5
13.7,0,0,0,9.5,0,4.5
15,0,0,0,7,0,6
4.83,0,0,0,8.8,0,5.5
2.88,0,0,0,11,0,5.5
2.42,0,0,0,7.5,0,2
4.33,0,0,0,8.5,0,6
2.33,0,0,0,10.9,0,0.9
2.21,0,0,0,11.3,0,0.8
6.25,0,0,0,14.2,0,4
8.38,0,1.6,0,11,0,5.7
9.17,4,0,0,11.9,0,7.6
